audit_id,slice,sample_id,dataset_id,source,language,task_type,query,schema_fields,temporal_metadata,gold_intent,human_answerability_correct,human_intent_correct,human_corrected_intent,human_notes,annotator_id
ha_080,previous_window,paper09x_000749,wb_asean_unemployment_rate,World Bank Indicators API,vi,temporal_previous_window,Ve thap ky lien truoc cua unemployment rate truoc giai doan moi nhat.,country_code:nominal/id | country:nominal/dimension | year:temporal/time | unemployment_rate:quantitative/measure,"{""distinct_years"": 35, ""latest_year"": 2025, ""previous_10_end"": 2015, ""previous_10_start"": 2006, ""recent_10_end"": 2025, ""recent_10_start"": 2016, ""temporal_granularity"": ""year"", ""time_field"": ""year"", ""year_max"": 2025, ""year_min"": 1991}","{""aggregation"": ""none"", ""answerability"": ""answerable"", ""chart_type"": ""line"", ""group_by"": ""country"", ""measure"": ""unemployment_rate"", ""required_fields"": [""country"", ""unemployment_rate"", ""year""], ""secondary_measure"": """", ""sort"": ""none"", ""statistic"": ""trend"", ""task_type"": ""temporal_previous_window"", ""temporal_filter"": ""previous_10_years:2006-2015"", ""temporal_granularity"": ""year"", ""time_field"": ""year"", ""top_k"": null, ""unsupported_reason"": """"}",,,,,
ha_081,unsupported_monthly_over_annual,paper09x_001473,derived_economy_trade_profile,Derived from World Bank/OWID normalized tables,en,temporal_granularity_unanswerable,Show monthly gdp per capita trends for Indonesia.,country_code:nominal/id | country:nominal/dimension | year:temporal/time | gdp_per_capita:quantitative/measure | gdp_growth:quantitative/measure | inflation_cpi:quantitative/measure | exports_share_gdp:quantitative/measure | imports_share_gdp:quantitative/measure,"{""distinct_years"": 64, ""latest_year"": 2024, ""previous_10_end"": 2014, ""previous_10_start"": 2005, ""recent_10_end"": 2024, ""recent_10_start"": 2015, ""temporal_granularity"": ""year"", ""time_field"": ""year"", ""year_max"": 2024, ""year_min"": 1961}","{""aggregation"": ""none"", ""answerability"": ""unanswerable"", ""chart_type"": ""none"", ""group_by"": """", ""measure"": """", ""required_fields"": [], ""secondary_measure"": """", ""sort"": ""none"", ""statistic"": ""trend"", ""task_type"": ""temporal_granularity_unanswerable"", ""temporal_filter"": ""monthly"", ""temporal_granularity"": ""year"", ""time_field"": """", ""top_k"": null, ""unsupported_reason"": ""monthly granularity is not available; schema has annual year values""}",,,,,
ha_082,unsupported_monthly_over_annual,paper09x_001484,derived_economy_trade_profile,Derived from World Bank/OWID normalized tables,vi,temporal_granularity_unanswerable,Ve xu huong hang thang cua gdp per capita cho Indonesia.,country_code:nominal/id | country:nominal/dimension | year:temporal/time | gdp_per_capita:quantitative/measure | gdp_growth:quantitative/measure | inflation_cpi:quantitative/measure | exports_share_gdp:quantitative/measure | imports_share_gdp:quantitative/measure,"{""distinct_years"": 64, ""latest_year"": 2024, ""previous_10_end"": 2014, ""previous_10_start"": 2005, ""recent_10_end"": 2024, ""recent_10_start"": 2015, ""temporal_granularity"": ""year"", ""time_field"": ""year"", ""year_max"": 2024, ""year_min"": 1961}","{""aggregation"": ""none"", ""answerability"": ""unanswerable"", ""chart_type"": ""none"", ""group_by"": """", ""measure"": """", ""required_fields"": [], ""secondary_measure"": """", ""sort"": ""none"", ""statistic"": ""trend"", ""task_type"": ""temporal_granularity_unanswerable"", ""temporal_filter"": ""monthly"", ""temporal_granularity"": ""year"", ""time_field"": """", ""top_k"": null, ""unsupported_reason"": ""monthly granularity is not available; schema has annual year values""}",,,,,
ha_083,unsupported_monthly_over_annual,paper09x_001589,derived_education_profile,Derived from World Bank/OWID normalized tables,en,temporal_granularity_unanswerable,Show monthly primary school enrollment trends for Thailand.,country_code:nominal/id | country:nominal/dimension | year:temporal/time | primary_school_enrollment:quantitative/measure | secondary_school_enrollment:quantitative/measure | tertiary_school_enrollment:quantitative/measure | education_expenditure_share_gdp:quantitative/measure | literacy_rate_adult:quantitative/measure,"{""distinct_years"": 21, ""latest_year"": 2023, ""previous_10_end"": 2013, ""previous_10_start"": 2004, ""recent_10_end"": 2023, ""recent_10_start"": 2014, ""temporal_granularity"": ""year"", ""time_field"": ""year"", ""year_max"": 2023, ""year_min"": 1980}","{""aggregation"": ""none"", ""answerability"": ""unanswerable"", ""chart_type"": ""none"", ""group_by"": """", ""measure"": """", ""required_fields"": [], ""secondary_measure"": """", ""sort"": ""none"", ""statistic"": ""trend"", ""task_type"": ""temporal_granularity_unanswerable"", ""temporal_filter"": ""monthly"", ""temporal_granularity"": ""year"", ""time_field"": """", ""top_k"": null, ""unsupported_reason"": ""monthly granularity is not available; schema has annual year values""}",,,,,
ha_084,unsupported_monthly_over_annual,paper09x_001600,derived_education_profile,Derived from World Bank/OWID normalized tables,vi,temporal_granularity_unanswerable,Ve xu huong hang thang cua primary school enrollment cho Thailand.,country_code:nominal/id | country:nominal/dimension | year:temporal/time | primary_school_enrollment:quantitative/measure | secondary_school_enrollment:quantitative/measure | tertiary_school_enrollment:quantitative/measure | education_expenditure_share_gdp:quantitative/measure | literacy_rate_adult:quantitative/measure,"{""distinct_years"": 21, ""latest_year"": 2023, ""previous_10_end"": 2013, ""previous_10_start"": 2004, ""recent_10_end"": 2023, ""recent_10_start"": 2014, ""temporal_granularity"": ""year"", ""time_field"": ""year"", ""year_max"": 2023, ""year_min"": 1980}","{""aggregation"": ""none"", ""answerability"": ""unanswerable"", ""chart_type"": ""none"", ""group_by"": """", ""measure"": """", ""required_fields"": [], ""secondary_measure"": """", ""sort"": ""none"", ""statistic"": ""trend"", ""task_type"": ""temporal_granularity_unanswerable"", ""temporal_filter"": ""monthly"", ""temporal_granularity"": ""year"", ""time_field"": """", ""top_k"": null, ""unsupported_reason"": ""monthly granularity is not available; schema has annual year values""}",,,,,
ha_085,unsupported_monthly_over_annual,paper09x_001502,derived_gdp_structure_profile,Derived from World Bank/OWID normalized tables,en,temporal_granularity_unanswerable,Show monthly agriculture share gdp trends for Indonesia.,country_code:nominal/id | country:nominal/dimension | year:temporal/time | agriculture_share_gdp:quantitative/measure | industry_share_gdp:quantitative/measure | services_share_gdp:quantitative/measure,"{""distinct_years"": 65, ""latest_year"": 2024, ""previous_10_end"": 2014, ""previous_10_start"": 2005, ""recent_10_end"": 2024, ""recent_10_start"": 2015, ""temporal_granularity"": ""year"", ""time_field"": ""year"", ""year_max"": 2024, ""year_min"": 1960}","{""aggregation"": ""none"", ""answerability"": ""unanswerable"", ""chart_type"": ""none"", ""group_by"": """", ""measure"": """", ""required_fields"": [], ""secondary_measure"": """", ""sort"": ""none"", ""statistic"": ""trend"", ""task_type"": ""temporal_granularity_unanswerable"", ""temporal_filter"": ""monthly"", ""temporal_granularity"": ""year"", ""time_field"": """", ""top_k"": null, ""unsupported_reason"": ""monthly granularity is not available; schema has annual year values""}",,,,,
ha_086,unsupported_monthly_over_annual,paper09x_001513,derived_gdp_structure_profile,Derived from World Bank/OWID normalized tables,vi,temporal_granularity_unanswerable,Ve xu huong hang thang cua agriculture share gdp cho Indonesia.,country_code:nominal/id | country:nominal/dimension | year:temporal/time | agriculture_share_gdp:quantitative/measure | industry_share_gdp:quantitative/measure | services_share_gdp:quantitative/measure,"{""distinct_years"": 65, ""latest_year"": 2024, ""previous_10_end"": 2014, ""previous_10_start"": 2005, ""recent_10_end"": 2024, ""recent_10_start"": 2015, ""temporal_granularity"": ""year"", ""time_field"": ""year"", ""year_max"": 2024, ""year_min"": 1960}","{""aggregation"": ""none"", ""answerability"": ""unanswerable"", ""chart_type"": ""none"", ""group_by"": """", ""measure"": """", ""required_fields"": [], ""secondary_measure"": """", ""sort"": ""none"", ""statistic"": ""trend"", ""task_type"": ""temporal_granularity_unanswerable"", ""temporal_filter"": ""monthly"", ""temporal_granularity"": ""year"", ""time_field"": """", ""top_k"": null, ""unsupported_reason"": ""monthly granularity is not available; schema has annual year values""}",,,,,
ha_087,unsupported_monthly_over_annual,paper09x_001531,derived_population_profile,Derived from World Bank/OWID normalized tables,en,temporal_granularity_unanswerable,Show monthly population trends for Vietnam.,country_code:nominal/id | country:nominal/dimension | year:temporal/time | population:quantitative/measure | population_growth:quantitative/measure | urban_population_share:quantitative/measure | fertility_rate:quantitative/measure | age_dependency_ratio:quantitative/measure,"{""distinct_years"": 64, ""latest_year"": 2024, ""previous_10_end"": 2014, ""previous_10_start"": 2005, ""recent_10_end"": 2024, ""recent_10_start"": 2015, ""temporal_granularity"": ""year"", ""time_field"": ""year"", ""year_max"": 2024, ""year_min"": 1961}","{""aggregation"": ""none"", ""answerability"": ""unanswerable"", ""chart_type"": ""none"", ""group_by"": """", ""measure"": """", ""required_fields"": [], ""secondary_measure"": """", ""sort"": ""none"", ""statistic"": ""trend"", ""task_type"": ""temporal_granularity_unanswerable"", ""temporal_filter"": ""monthly"", ""temporal_granularity"": ""year"", ""time_field"": """", ""top_k"": null, ""unsupported_reason"": ""monthly granularity is not available; schema has annual year values""}",,,,,
ha_088,unsupported_monthly_over_annual,paper09x_001542,derived_population_profile,Derived from World Bank/OWID normalized tables,vi,temporal_granularity_unanswerable,Ve xu huong hang thang cua population cho Vietnam.,country_code:nominal/id | country:nominal/dimension | year:temporal/time | population:quantitative/measure | population_growth:quantitative/measure | urban_population_share:quantitative/measure | fertility_rate:quantitative/measure | age_dependency_ratio:quantitative/measure,"{""distinct_years"": 64, ""latest_year"": 2024, ""previous_10_end"": 2014, ""previous_10_start"": 2005, ""recent_10_end"": 2024, ""recent_10_start"": 2015, ""temporal_granularity"": ""year"", ""time_field"": ""year"", ""year_max"": 2024, ""year_min"": 1961}","{""aggregation"": ""none"", ""answerability"": ""unanswerable"", ""chart_type"": ""none"", ""group_by"": """", ""measure"": """", ""required_fields"": [], ""secondary_measure"": """", ""sort"": ""none"", ""statistic"": ""trend"", ""task_type"": ""temporal_granularity_unanswerable"", ""temporal_filter"": ""monthly"", ""temporal_granularity"": ""year"", ""time_field"": """", ""top_k"": null, ""unsupported_reason"": ""monthly granularity is not available; schema has annual year values""}",,,,,
ha_089,unsupported_monthly_over_annual,paper09x_001419,owid_life_expectancy_vietnam,Our World in Data Grapher API,en,temporal_granularity_unanswerable,Show monthly life expectancy trends for Thailand.,country_code:nominal/id | country:nominal/dimension | year:temporal/time | life_expectancy:quantitative/measure,"{""distinct_years"": 74, ""latest_year"": 2023, ""previous_10_end"": 2013, ""previous_10_start"": 2004, ""recent_10_end"": 2023, ""recent_10_start"": 2014, ""temporal_granularity"": ""year"", ""time_field"": ""year"", ""year_max"": 2023, ""year_min"": 1950}","{""aggregation"": ""none"", ""answerability"": ""unanswerable"", ""chart_type"": ""none"", ""group_by"": """", ""measure"": """", ""required_fields"": [], ""secondary_measure"": """", ""sort"": ""none"", ""statistic"": ""trend"", ""task_type"": ""temporal_granularity_unanswerable"", ""temporal_filter"": ""monthly"", ""temporal_granularity"": ""year"", ""time_field"": """", ""top_k"": null, ""unsupported_reason"": ""monthly granularity is not available; schema has annual year values""}",,,,,
ha_090,unsupported_monthly_over_annual,paper09x_001430,owid_life_expectancy_vietnam,Our World in Data Grapher API,vi,temporal_granularity_unanswerable,Ve xu huong hang thang cua life expectancy cho Thailand.,country_code:nominal/id | country:nominal/dimension | year:temporal/time | life_expectancy:quantitative/measure,"{""distinct_years"": 74, ""latest_year"": 2023, ""previous_10_end"": 2013, ""previous_10_start"": 2004, ""recent_10_end"": 2023, ""recent_10_start"": 2014, ""temporal_granularity"": ""year"", ""time_field"": ""year"", ""year_max"": 2023, ""year_min"": 1950}","{""aggregation"": ""none"", ""answerability"": ""unanswerable"", ""chart_type"": ""none"", ""group_by"": """", ""measure"": """", ""required_fields"": [], ""secondary_measure"": """", ""sort"": ""none"", ""statistic"": ""trend"", ""task_type"": ""temporal_granularity_unanswerable"", ""temporal_filter"": ""monthly"", ""temporal_granularity"": ""year"", ""time_field"": """", ""top_k"": null, ""unsupported_reason"": ""monthly granularity is not available; schema has annual year values""}",,,,,
ha_091,unsupported_monthly_over_annual,paper09x_001311,wb_asean_domestic_credit_private_sector,World Bank Indicators API,en,temporal_granularity_unanswerable,Show monthly domestic credit private sector trends for Thailand.,country_code:nominal/id | country:nominal/dimension | year:temporal/time | domestic_credit_private_sector:quantitative/measure,"{""distinct_years"": 65, ""latest_year"": 2024, ""previous_10_end"": 2014, ""previous_10_start"": 2005, ""recent_10_end"": 2024, ""recent_10_start"": 2015, ""temporal_granularity"": ""year"", ""time_field"": ""year"", ""year_max"": 2024, ""year_min"": 1960}","{""aggregation"": ""none"", ""answerability"": ""unanswerable"", ""chart_type"": ""none"", ""group_by"": """", ""measure"": """", ""required_fields"": [], ""secondary_measure"": """", ""sort"": ""none"", ""statistic"": ""trend"", ""task_type"": ""temporal_granularity_unanswerable"", ""temporal_filter"": ""monthly"", ""temporal_granularity"": ""year"", ""time_field"": """", ""top_k"": null, ""unsupported_reason"": ""monthly granularity is not available; schema has annual year values""}",,,,,
ha_092,unsupported_monthly_over_annual,paper09x_001322,wb_asean_domestic_credit_private_sector,World Bank Indicators API,vi,temporal_granularity_unanswerable,Ve xu huong hang thang cua domestic credit private sector cho Thailand.,country_code:nominal/id | country:nominal/dimension | year:temporal/time | domestic_credit_private_sector:quantitative/measure,"{""distinct_years"": 65, ""latest_year"": 2024, ""previous_10_end"": 2014, ""previous_10_start"": 2005, ""recent_10_end"": 2024, ""recent_10_start"": 2015, ""temporal_granularity"": ""year"", ""time_field"": ""year"", ""year_max"": 2024, ""year_min"": 1960}","{""aggregation"": ""none"", ""answerability"": ""unanswerable"", ""chart_type"": ""none"", ""group_by"": """", ""measure"": """", ""required_fields"": [], ""secondary_measure"": """", ""sort"": ""none"", ""statistic"": ""trend"", ""task_type"": ""temporal_granularity_unanswerable"", ""temporal_filter"": ""monthly"", ""temporal_granularity"": ""year"", ""time_field"": """", ""top_k"": null, ""unsupported_reason"": ""monthly granularity is not available; schema has annual year values""}",,,,,
